,inflow_cfs,outflow_cfs,storage_af
1997-09-27,1025.0,1906.0,558316.0
1997-09-28,1449.0,2106.0,556878.0
1997-09-29,1674.0,1941.0,556201.0
1997-09-30,1865.0,1848.0,556117.0
1997-10-01,1643.0,1924.0,555440.0
1997-10-02,1288.0,1877.0,554172.0
1997-10-03,1097.0,2241.0,551813.0
1997-10-04,1517.0,2740.0,549299.0
1997-10-05,941.0,2505.0,546114.0
1997-10-06,857.0,2349.0,543027.0
1997-10-07,1334.0,2473.0,540702.0
1997-10-08,885.0,2387.0,537629.0
1997-10-09,1720.0,2159.0,536715.0
1997-10-10,1754.0,2199.0,535806.0
1997-10-11,859.0,2256.0,533007.0
1997-10-12,1655.0,2271.0,531691.0
1997-10-13,1989.0,2327.0,530950.0
1997-10-14,2092.0,2493.0,530044.0
1997-10-15,2075.0,2366.0,529386.0
1997-10-16,1655.0,2631.0,527335.0
1997-10-17,1897.0,2171.0,526682.0
1997-10-18,2109.0,2761.0,525297.0
1997-10-19,1364.0,2312.0,523340.0
1997-10-20,1559.0,2729.0,520976.0
1997-10-21,1036.0,3382.0,516279.0
1997-10-22,1512.0,3602.0,512078.0
1997-10-23,1724.0,3598.0,508313.0
1997-10-24,1504.0,3756.0,503831.0
1997-10-25,1552.0,2960.0,500897.0
1997-10-26,1610.0,2540.0,498994.0
1997-10-27,1341.0,2136.0,497329.0
1997-10-28,1839.0,2593.0,495743.0
1997-10-29,1412.0,2449.0,493623.0
1997-10-30,1643.0,2535.0,491816.0
1997-10-31,2173.0,2587.0,490953.0
1997-11-01,1480.0,2806.0,488282.0
1997-11-02,775.0,2703.0,484389.0
1997-11-03,1228.0,2724.0,481355.0
1997-11-04,434.0,2542.0,477106.0
1997-11-05,2592.0,2592.0,477029.0
1997-11-06,1126.0,2735.0,473793.0
1997-11-07,1406.0,2592.0,471415.0
1997-11-08,1377.0,2434.0,469278.0
1997-11-09,548.0,2567.0,465233.0
1997-11-10,769.0,2384.0,461981.0
1997-11-11,1015.0,2384.0,459261.0
1997-11-12,1429.0,2381.0,457372.0
1997-11-13,1385.0,2424.0,455276.0
1997-11-14,1322.0,2438.0,453032.0
1997-11-15,1553.0,2290.0,451536.0
1997-11-16,1293.0,2270.0,449593.0
1997-11-17,1259.0,2244.0,447594.0
1997-11-18,1591.0,2323.0,446113.0
1997-11-19,1138.0,2332.0,443744.0
1997-11-20,1601.0,2716.0,441532.0
1997-11-21,2159.0,2213.0,441386.0
1997-11-22,1092.0,2409.0,438750.0
1997-11-23,845.0,2533.0,435382.0
1997-11-24,1079.0,2427.0,432699.0
1997-11-25,2013.0,2264.0,432192.0
1997-11-26,3840.0,2264.0,435309.0
1997-11-27,3378.0,2455.0,437139.0
1997-11-28,1842.0,2280.0,436261.0
1997-11-29,1622.0,2422.0,434654.0
1997-11-30,1641.0,2325.0,433278.0
1997-12-01,1759.0,2306.0,432192.0
1997-12-02,1939.0,2304.0,431468.0
1997-12-03,1944.0,2340.0,430672.0
1997-12-04,1375.0,2361.0,428716.0
1997-12-05,1382.0,2357.0,426773.0
1997-12-06,1342.0,2440.0,424553.0
1997-12-07,4577.0,1913.0,429802.0
1997-12-08,5804.0,2240.0,436846.0
1997-12-09,3420.0,2234.0,439189.0
1997-12-10,2772.0,2489.0,439702.0
1997-12-11,2039.0,2514.0,438750.0
1997-12-12,1973.0,2480.0,437725.0
1997-12-13,1579.0,2389.0,436114.0
1997-12-14,2201.0,2110.0,436261.0
1997-12-15,2026.0,2395.0,435528.0
1997-12-16,1966.0,2248.0,434944.0
1997-12-17,2145.0,2393.0,434437.0
1997-12-18,2519.0,2370.0,434727.0
1997-12-19,2388.5,2374.75,434365.0
1997-12-20,2258.0,2392.0,434075.0
1997-12-21,2279.0,2605.0,433423.0
1997-12-22,2283.0,2395.0,433134.0
1997-12-23,2525.0,2080.0,434003.0
1997-12-24,2063.0,2560.0,432989.0
1997-12-25,1851.0,2554.0,431540.0
1997-12-26,1668.0,2418.0,430020.0
1997-12-27,2399.0,2285.0,430237.0
1997-12-28,1495.0,2427.0,428354.0
1997-12-29,866.0,2414.0,425269.0
1997-12-30,1306.0,2524.0,422834.0
1997-12-31,1493.0,2314.0,421186.0
1998-01-01,1159.0,2294.0,418915.0
1998-01-02,1501.0,2355.0,417216.0
1998-01-03,2075.0,2396.0,416579.0
1998-01-04,3586.0,2363.0,418986.0
1998-01-05,2945.0,2336.0,420189.0
1998-01-06,2816.0,1413.0,422905.0
1998-01-07,2671.0,2168.0,423836.0
1998-01-08,2397.0,2195.0,424194.0
1998-01-09,2355.0,2247.0,424409.0
1998-01-10,2490.0,2042.0,425269.0
1998-01-11,7478.0,2158.0,435821.0
1998-01-12,22038.0,4478.0,470652.0
1998-01-13,15048.0,8946.0,482755.0
1998-01-14,7664.0,8419.0,481199.0
1998-01-15,22383.0,6598.0,512482.0
1998-01-16,21502.0,7135.0,540951.0
1998-01-17,21185.0,10801.0,561360.0
1998-01-18,16003.0,15479.0,562298.0
1998-01-19,16214.0,14161.0,566224.0
1998-01-20,9805.0,11498.0,562725.0
1998-01-21,6497.0,9251.0,557216.0
1998-01-22,5390.0,7925.0,552149.0
1998-01-23,5180.0,6977.0,548545.0
1998-01-24,4451.0,5955.0,545528.0
1998-01-25,4458.0,5244.0,543941.0
1998-01-26,3852.0,4673.0,542280.0
1998-01-27,3480.0,4354.0,540536.0
1998-01-28,3087.0,4413.0,537878.0
1998-01-29,5745.0,4386.0,540536.0
1998-01-30,5162.0,4241.0,542363.0
1998-01-31,4383.0,4536.0,542031.0
1998-02-01,3862.0,4069.0,541615.0
1998-02-02,9608.0,3869.0,552988.0
1998-02-03,38927.0,17586.0,595317.0
1998-02-04,19742.0,36044.0,562981.0
1998-02-05,12160.0,30441.0,526682.0
1998-02-06,14598.0,19015.0,517895.0
1998-02-07,22857.0,17468.0,528563.0
1998-02-08,23420.0,19204.0,536881.0
1998-02-09,15000.0,14989.0,536881.0
1998-02-10,11465.0,12557.0,534653.0
1998-02-11,10995.0,10497.0,535641.0
1998-02-12,10279.0,9092.0,537961.0
1998-02-13,10514.0,9467.0,540037.0
1998-02-14,15874.0,10810.0,549970.0
1998-02-15,16283.0,16241.0,550054.0
1998-02-16,12037.0,15622.0,542944.0
1998-02-17,10461.0,14392.0,535147.0
1998-02-18,9087.0,12968.0,527416.0
1998-02-19,9307.0,11346.0,523340.0
1998-02-20,11977.0,11484.0,524318.0
1998-02-21,11467.0,9191.0,528810.0
1998-02-22,13395.0,9033.0,537463.0
1998-02-23,12281.0,8872.0,544190.0
1998-02-24,11258.0,7837.0,550975.0
1998-02-25,9496.0,7222.0,555440.0
1998-02-26,7691.0,7296.0,556201.0
1998-02-27,7573.0,6825.0,557639.0
1998-02-28,6347.0,5724.0,558823.0
1998-03-01,5962.0,5692.0,559330.0
1998-03-02,6777.0,5085.0,562640.0
1998-03-03,6937.0,4548.0,567333.0
1998-03-04,6661.0,4300.0,571959.0
1998-03-05,6296.0,4393.0,575660.0
1998-03-06,6724.0,4280.0,580496.0
1998-03-07,6074.0,4289.0,583968.0
1998-03-08,6239.0,4208.0,587967.0
1998-03-09,6523.0,4294.0,592342.0
1998-03-10,5401.0,4507.0,594005.0
1998-03-11,5670.0,4667.0,595930.0
1998-03-12,5367.0,4659.0,597254.0
1998-03-13,5588.0,4494.0,599372.0
1998-03-14,5349.0,4495.0,601048.0
1998-03-15,5669.0,4465.0,603342.0
1998-03-16,6586.0,4563.0,607245.0
1998-03-17,6798.0,4556.0,611693.0
1998-03-18,7157.0,5080.0,615712.0
1998-03-19,7446.0,8269.0,614009.0
1998-03-20,7801.0,10365.0,608846.0
1998-03-21,7760.0,10535.0,603254.0
1998-03-22,8364.0,10357.0,599283.0
1998-03-23,11189.0,9979.0,601666.0
1998-03-24,25945.0,9628.0,634018.0
1998-03-25,24176.0,11085.0,659909.0
1998-03-26,15894.0,12719.0,666145.0
1998-03-27,12777.0,12215.0,667169.0
1998-03-28,11628.0,10905.0,668566.0
1998-03-29,10184.0,9138.0,670628.0
1998-03-30,9573.0,7532.0,674564.0
1998-03-31,9935.0,6994.0,680299.0
1998-04-01,8751.0,7121.0,683508.0
1998-04-02,8405.0,7219.0,685774.0
1998-04-04,10075.0,6928.0,690895.0
1998-04-05,7734.0,6711.0,697076.0
1998-04-06,8728.0,7281.0,701862.0
1998-04-07,9460.0,7469.0,705786.0
1998-04-08,8127.0,7553.0,706842.0
1998-04-09,7981.0,7153.0,708383.0
1998-04-10,8389.0,7645.0,709732.0
1998-04-11,7692.0,7478.0,710118.0
1998-04-12,7177.0,7465.0,709539.0
1998-04-13,11392.0,6932.0,718322.0
1998-04-14,11107.0,7214.0,725985.0
1998-04-15,9656.0,7302.0,730571.0
1998-04-16,8681.0,7334.0,733108.0
1998-04-17,7927.0,7465.0,733889.0
1998-04-18,7755.0,7497.0,734279.0
1998-04-19,7993.0,7485.0,735157.0
1998-04-20,8485.0,6998.0,738003.0
1998-04-21,8843.0,7273.0,740949.0
1998-04-22,9619.0,7276.0,745468.0
1998-04-23,10470.0,7275.0,751694.0
1998-04-24,11185.0,8087.0,757838.0
1998-04-25,10254.0,9115.0,760026.0
1998-04-26,9694.0,8712.0,761816.0
1998-04-27,9549.0,9764.0,761219.0
1998-04-28,9641.0,10023.0,760324.0
1998-04-29,10550.0,10280.0,760722.0
1998-04-30,10168.0,10396.0,760126.0
1998-05-01,10871.0,10601.0,760523.0
1998-05-02,12809.0,11222.0,763606.0
1998-05-03,13079.0,11335.0,767000.0
1998-05-04,12006.0,11102.0,768702.0
1998-05-05,11295.0,11050.0,769102.0
1998-05-06,11669.0,11245.0,769903.0
1998-05-07,10703.0,11255.0,768802.0
1998-05-08,10076.0,10998.0,766900.0
1998-05-09,10375.0,10513.0,766600.0
1998-05-10,9424.0,9707.0,765999.0
1998-05-11,9076.0,8959.0,766099.0
1998-05-12,9554.0,9288.0,766600.0
1998-05-13,9949.0,10552.0,765398.0
1998-05-14,9120.0,11110.0,761418.0
1998-05-15,8394.0,10939.0,756247.0
1998-05-16,8338.0,10956.0,750903.0
1998-05-17,8034.0,10891.0,745172.0
1998-05-18,7616.0,10535.0,739182.0
1998-05-19,7341.0,10253.0,733206.0
1998-05-20,7891.0,8951.0,730961.0
1998-05-21,7428.0,7875.0,729986.0
1998-05-22,8158.0,6899.0,732327.0
1998-05-23,7235.0,6268.0,734084.0
1998-05-24,7072.0,6077.0,735941.0
1998-05-25,8375.0,5969.0,740655.0
1998-05-26,9491.0,5451.0,748531.0
1998-05-27,8733.0,7584.0,750706.0
1998-05-28,9052.0,8541.0,751694.0
1998-05-29,9886.0,8830.0,753769.0
1998-05-30,8929.0,8906.0,753769.0
1998-05-31,8227.0,8998.0,752089.0
1998-06-01,8985.0,9567.0,750804.0
1998-06-02,9274.0,8199.0,752781.0
1998-06-03,9404.0,6926.0,757540.0
1998-06-04,8201.0,6246.0,761319.0
1998-06-05,8747.0,5624.0,767401.0
1998-06-06,8807.0,5463.0,773908.0
1998-06-07,11200.0,5099.0,785896.0
1998-06-08,11293.0,5125.0,798084.0
1998-06-09,10397.0,5819.0,807075.0
1998-06-10,10568.0,6603.0,814778.0
1998-06-11,11335.0,6352.0,824587.0
1998-06-12,10450.0,6065.0,833204.0
1998-06-13,12943.0,5835.0,847191.0
1998-06-14,13009.0,6341.0,860244.0
1998-06-15,13201.0,7236.0,871894.0
1998-06-16,12901.0,9319.0,878804.0
1998-06-17,12342.0,10520.0,882117.0
1998-06-18,11384.0,9823.0,885002.0
1998-06-19,10920.0,9254.0,888102.0
1998-06-20,10648.0,8339.0,892500.0
1998-06-21,11104.0,8029.0,898408.0
1998-06-22,11724.0,8880.0,903907.0
1998-06-23,11577.0,9872.0,907148.0
1998-06-24,10653.0,9601.0,909092.0
1998-06-25,10162.0,9132.0,910928.0
1998-06-26,10126.0,9343.0,912340.0
1998-06-27,9336.0,9998.0,910820.0
1998-06-28,9287.0,9571.0,910064.0
1998-06-29,9373.0,9599.0,909416.0
1998-06-30,8641.0,8940.0,908660.0
1998-07-01,8348.0,7656.0,909848.0
1998-07-02,8192.0,6948.0,912122.0
1998-07-03,7656.0,6037.0,915163.0
1998-07-04,7164.0,5487.0,918311.0
1998-07-05,7004.0,5052.0,922004.0
1998-07-06,6968.0,4889.0,925934.0
1998-07-07,6609.0,4399.0,930082.0
1998-07-08,6359.0,4361.0,933800.0
1998-07-09,5978.0,4243.0,936982.0
1998-07-10,5870.0,4370.0,939726.0
1998-07-11,6089.0,4231.0,943238.0
1998-07-12,5811.0,4249.0,946104.0
1998-07-13,5274.0,4219.0,947980.0
1998-07-14,5024.0,4247.0,949304.0
1998-07-15,4355.0,4231.0,949304.0
1998-07-16,4726.0,4246.0,949966.0
1998-07-17,4450.0,4245.0,950077.0
1998-07-18,3921.0,4242.0,949194.0
1998-07-19,4179.0,4533.0,948201.0
1998-07-20,3950.0,4323.0,947208.0
1998-07-21,3924.0,4271.0,946215.0
1998-07-22,3607.0,4262.0,944670.0
1998-07-23,3409.0,4589.0,942250.0
1998-07-24,3927.0,4080.0,941702.0
1998-07-25,3597.5,4118.23,940933.0
1998-07-26,3268.0,4195.0,938848.0
1998-07-27,3252.0,4301.0,936543.0
1998-07-28,3450.0,4315.0,934568.0
1998-07-29,2921.0,4238.0,931720.0
1998-07-30,3403.0,4271.0,929755.0
1998-07-31,2928.0,4279.0,926917.0
1998-08-01,3382.0,4224.0,925061.0
1998-08-02,3214.0,4214.0,922878.0
1998-08-03,3064.0,4313.0,920157.0
1998-08-04,3264.0,4259.0,917877.0
1998-08-05,3837.0,4284.0,916683.0
1998-08-06,2478.0,4466.0,912448.0
1998-08-07,3102.0,4436.0,909524.0
1998-08-08,2843.0,4348.0,906284.0
1998-08-09,2086.0,4324.0,901639.0
1998-08-10,2118.0,4351.0,897011.0
1998-08-11,3057.0,4340.0,894218.0
1998-08-12,3087.0,4208.0,891748.0
1998-08-13,3484.0,4342.0,889814.0
1998-08-14,3407.0,4071.0,888209.0
1998-08-15,2594.0,4295.0,884575.0
1998-08-16,2535.0,4347.0,880728.0
1998-08-17,2422.0,4465.0,876465.0
1998-08-18,2782.0,4352.0,873170.0
1998-08-19,2977.0,4343.0,870300.0
1998-08-20,2576.0,4353.0,866588.0
1998-08-21,2861.0,3676.0,864790.0
1998-08-22,3117.0,4771.0,861301.0
1998-08-23,2980.0,4481.0,858129.0
1998-08-24,3049.0,4207.0,855603.0
1998-08-25,2952.0,3692.0,853920.0
1998-08-26,2832.0,4169.0,851082.0
1998-08-27,2964.0,4623.0,847612.0
1998-08-28,2850.0,4543.0,844054.0
1998-08-29,2673.0,4515.0,840187.0
1998-08-30,2517.0,4352.0,836321.0
1998-08-31,2984.0,4079.0,833931.0
1998-09-01,3596.0,4324.0,832268.0
1998-09-02,2948.0,4144.0,829670.0
1998-09-03,2835.0,4192.0,826760.0
1998-09-04,3188.0,4438.0,824070.0
1998-09-05,2489.0,4206.0,820454.0
1998-09-06,2746.0,4449.0,816941.0
1998-09-07,3016.0,4425.0,813956.0
1998-09-08,2509.0,3805.0,811183.0
1998-09-09,2179.0,2394.0,810670.0
1998-09-10,3163.0,2584.0,811697.0
1998-09-11,2760.0,4180.0,808719.0
1998-09-12,3096.0,4244.0,806254.0
1998-09-13,3171.0,4255.0,803902.0
1998-09-14,2222.0,4289.0,799615.0
1998-09-15,2323.0,4229.0,795634.0
1998-09-16,2100.0,4318.0,791068.0
1998-09-17,2418.0,4372.0,787012.0
1998-09-18,1793.0,4262.0,781961.0
1998-09-19,2221.0,4271.0,777729.0
1998-09-20,2109.0,4262.0,773307.0
1998-09-21,2019.0,4281.0,768702.0
1998-09-22,1966.0,4820.0,762910.0
1998-09-23,1904.0,4846.0,756943.0
1998-09-24,1972.0,4831.0,751200.0
1998-09-25,1944.0,4835.0,745369.0
1998-09-26,1633.0,4862.0,738887.0
1998-09-27,1526.0,4882.0,732230.0
1998-09-28,1608.0,4901.0,725692.0
1998-09-29,1710.0,4735.0,719583.0
1998-09-30,1453.0,4775.0,712912.0
1998-10-01,691.0,4290.0,705690.0
1998-10-02,602.0,3743.0,699373.0
1998-10-03,912.0,3180.0,694793.0
1998-10-04,1062.0,2926.0,690991.0
1998-10-05,1187.0,2705.0,687854.0
1998-10-06,1105.0,2938.0,684075.0
1998-10-07,813.0,2891.0,679827.0
1998-10-08,676.0,2429.0,676251.0
1998-10-09,1165.0,1931.0,674658.0
1998-10-10,792.0,2021.0,672128.0
1998-10-11,883.0,2251.0,669316.0
1998-10-12,894.0,2249.0,666518.0
1998-10-13,722.0,2281.0,663353.0
1998-10-14,1188.0,2236.0,661213.0
1998-10-15,619.0,2179.0,658056.0
1998-10-16,863.0,2202.0,655284.0
1998-10-17,1026.0,2222.0,652789.0
1998-10-18,783.0,2483.0,649283.0
1998-10-19,920.0,2302.0,646440.0
1998-10-20,893.0,2043.0,643500.0
1998-10-21,794.0,2219.0,641121.0
1998-10-22,564.0,2537.0,637113.0
1998-10-23,894.0,2232.0,634382.0
1998-10-24,1244.0,1847.0,633108.0
1998-10-25,1165.0,2173.0,631109.0
1998-10-26,772.0,2197.0,628218.0
1998-10-27,947.0,2363.0,625326.0
1998-10-28,953.0,2338.0,622526.0
1998-10-29,477.0,2635.0,618223.0
1998-10-30,869.0,2063.0,615802.0
1998-10-31,1308.0,2273.0,613829.0
1998-11-01,1205.0,2342.0,611515.0
1998-11-02,1472.0,2408.0,609647.0
1998-11-03,1354.0,2224.0,607868.0
1998-11-04,1400.0,2046.0,606533.0
1998-11-05,1485.0,2138.0,605199.0
1998-11-06,1144.0,2098.0,603254.0
1998-11-07,2117.0,2324.0,602813.0
1998-11-08,1900.0,2167.0,602283.0
1998-11-09,1287.0,2043.0,600783.0
1998-11-10,1427.0,2198.0,599195.0
1998-11-11,1354.0,3132.0,595668.0
1998-11-12,1787.0,3043.0,593130.0
1998-11-13,1036.0,3151.0,588842.0
1998-11-14,868.0,3100.0,584402.0
1998-11-15,920.0,2951.0,580322.0
1998-11-16,1313.0,3346.0,576262.0
1998-11-17,1915.0,2985.0,574110.0
1998-11-18,1280.0,3097.0,570496.0
1998-11-19,1538.0,3041.0,567504.0
1998-11-20,1527.0,3071.0,564432.0
1998-11-21,1613.0,3344.0,560937.0
1998-11-22,2461.0,3126.0,559584.0
1998-11-23,1921.0,3109.0,557216.0
1998-11-24,3837.0,2896.0,559077.0
1998-11-25,3110.0,3064.0,559161.0
1998-11-26,2077.0,3219.0,556878.0
1998-11-27,2264.0,3291.0,554764.0
1998-11-28,2217.0,3282.0,552652.0
1998-11-29,2268.0,3237.0,550724.0
1998-11-30,5336.0,3038.0,555271.0
1998-12-01,6169.0,2798.0,561957.0
1998-12-02,4350.0,2913.0,564773.0
1998-12-03,6052.0,3164.0,570496.0
1998-12-04,6892.0,3073.0,578070.0
1998-12-05,4362.0,3182.0,580409.0
1998-12-06,3569.0,3131.0,581277.0
1998-12-07,2708.0,3014.0,580670.0
1998-12-08,3039.0,3273.0,580149.0
1998-12-09,2566.0,3091.0,579108.0
1998-12-10,2562.0,3317.0,577553.0
1998-12-11,2748.0,3301.0,576434.0
1998-12-12,2921.0,3127.0,576004.0
1998-12-13,2414.0,2941.0,574799.0
1998-12-14,2555.0,3299.0,573164.0
1998-12-15,2824.0,2951.0,572906.0
1998-12-16,2772.0,3327.0,571787.0
1998-12-17,3080.0,3066.0,571787.0
1998-12-18,3312.0,3116.0,572131.0
1998-12-19,2856.0,3116.0,571614.0
1998-12-20,3222.0,3208.0,571528.0
1998-12-21,3397.0,3088.0,572000.0
1998-12-22,3287.0,3151.0,572389.0
1998-12-23,3182.0,3266.0,572217.0
1998-12-24,2913.0,3243.0,571528.0
1998-12-25,2991.0,3107.0,571270.0
1998-12-26,2339.0,3104.0,569722.0
1998-12-27,2135.0,3116.0,567760.0
1998-12-28,2238.0,3207.0,565797.0
1998-12-29,1861.0,2710.0,564091.0
1998-12-30,2297.0,2420.0,563835.0
1998-12-31,2049.0,2468.0,562981.0
1999-01-01,1699.0,2556.0,561275.0
1999-01-02,1433.0,2499.0,559161.0
1999-01-03,2212.0,2710.0,558146.0
1999-01-04,1889.0,2699.0,556539.0
1999-01-05,1734.0,2799.0,554425.0
1999-01-06,2482.0,2564.0,554256.0
1999-01-07,1707.0,2595.0,552484.0
1999-01-08,1800.0,2687.0,550724.0
1999-01-09,1958.0,2589.0,549467.0
1999-01-10,1438.0,2658.0,547036.0
1999-01-11,1197.0,2459.0,544522.0
1999-01-12,1796.0,2547.0,543027.0
1999-01-13,1616.0,2439.0,541366.0
1999-01-14,1470.0,2628.0,539041.0
1999-01-15,1756.0,2535.0,537463.0
1999-01-16,2188.0,2554.0,536715.0
1999-01-17,2947.0,2648.0,537297.0
1999-01-18,6178.0,2697.0,544190.0
1999-01-19,13546.0,3040.0,565029.0
1999-01-20,27874.0,12648.0,595230.0
1999-01-21,19827.0,22554.0,589804.0
1999-01-22,10677.0,21303.0,568698.0
1999-01-23,18103.0,18915.0,567077.0
1999-01-24,14109.0,16323.0,562640.0
1999-01-25,9210.0,12726.0,555609.0
1999-01-26,7797.0,11170.0,548880.0
1999-01-27,6498.0,9491.0,542944.0
1999-01-28,5630.0,7788.0,538626.0
1999-01-29,4892.0,6419.0,535559.0
1999-01-30,4634.0,5524.0,533748.0
1999-01-31,4852.0,5129.0,533172.0
1999-02-01,4451.0,4576.0,532925.0
1999-02-02,4518.0,4311.0,533336.0
1999-02-03,4432.0,4105.0,533913.0
1999-02-04,4027.0,4298.0,533336.0
1999-02-05,4146.0,5139.0,531361.0
1999-02-06,5285.0,7816.0,526275.0
1999-02-07,20061.0,14501.0,537297.0
1999-02-08,21876.0,14980.0,550975.0
1999-02-09,48115.0,16876.0,612938.0
1999-02-10,25267.0,25985.0,611515.0
1999-02-11,15120.0,24581.0,592692.0
1999-02-12,11751.0,19442.0,577381.0
1999-02-13,10336.0,17079.0,564005.0
1999-02-14,9012.0,13771.0,554510.0
1999-02-15,7830.0,11299.0,547623.0
1999-02-16,8462.0,11482.0,541615.0
1999-02-17,22376.0,21746.0,542861.0
1999-02-18,15676.0,28833.0,516764.0
1999-02-19,15088.0,21955.0,503117.0
1999-02-20,12798.0,16484.0,495743.0
1999-02-21,17058.0,14500.0,500817.0
1999-02-22,12570.0,13383.0,499152.0
1999-02-23,9797.0,10469.0,497804.0
1999-02-24,9391.0,9687.0,497170.0
1999-02-25,10246.0,9380.0,498756.0
1999-02-26,9490.0,9242.0,499231.0
1999-02-27,8674.0,9465.0,497646.0
1999-02-28,8865.0,9874.0,495586.0
1999-03-01,13836.0,9960.0,503275.0
1999-03-02,12586.0,11396.0,505592.0
1999-03-03,15236.0,11369.0,513209.0
1999-03-04,14124.0,11139.0,519026.0
1999-03-05,11687.0,11137.0,520079.0
1999-03-06,9981.0,10470.0,519026.0
1999-03-07,8987.0,8642.0,519672.0
1999-03-08,8513.0,7160.0,522280.0
1999-03-09,10051.0,6344.0,529633.0
1999-03-10,9273.0,5702.0,536715.0
1999-03-11,8504.0,6469.0,540702.0
1999-03-12,6897.0,6313.0,541781.0
1999-03-13,6864.0,5780.0,543858.0
1999-03-14,6953.0,4976.0,547707.0
1999-03-15,6285.0,4753.0,550724.0
1999-03-16,6306.0,4326.0,554594.0
1999-03-17,6259.0,3772.0,559499.0
1999-03-18,6103.0,4021.0,563579.0
1999-03-19,6938.0,4016.0,569296.0
1999-03-20,6688.0,4237.0,574110.0
1999-03-21,6381.0,4011.0,578760.0
1999-03-22,6171.0,4054.0,582926.0
1999-03-23,5637.0,4039.0,586051.0
1999-03-24,6170.0,3987.0,590329.0
1999-03-25,6286.0,4168.0,594530.0
1999-03-26,5476.0,3620.0,598136.0
1999-03-27,5770.0,4142.0,601312.0
1999-03-28,6201.0,4063.0,605466.0
1999-03-29,6179.0,4296.0,609113.0
1999-03-30,5261.0,4059.0,611426.0
1999-03-31,6009.0,3974.0,615443.0
1999-04-01,5694.0,4122.0,618492.0
1999-04-02,5281.0,4055.0,620823.0
1999-04-03,4957.0,4204.0,622168.0
1999-04-04,4269.0,3263.0,624062.0
1999-04-05,5815.0,4152.0,627224.0
1999-04-06,5713.0,4119.0,630386.0
1999-04-07,5552.0,4012.0,633381.0
1999-04-08,5763.0,4065.0,636749.0
1999-04-09,6203.0,4036.0,641029.0
1999-04-10,5966.0,3615.0,645615.0
1999-04-11,6248.0,3976.0,650110.0
1999-04-12,6718.0,3979.0,655469.0
1999-04-13,6279.0,4310.0,659258.0
1999-04-14,7505.0,4309.0,665494.0
1999-04-15,7410.0,4170.0,671753.0
1999-04-16,7454.0,4818.0,676814.0
1999-04-17,8019.0,4607.0,683414.0
1999-04-18,7934.0,4613.0,689850.0
1999-04-19,8264.0,4600.0,696980.0
1999-04-20,9161.0,4549.0,705977.0
1999-04-21,7979.0,4571.0,712623.0
1999-04-22,7441.0,4454.0,718419.0
1999-04-23,7584.0,4535.0,724238.0
1999-04-24,7141.0,4710.0,728815.0
1999-04-25,6319.0,4854.0,731547.0
1999-04-26,7566.0,4872.0,736825.0
1999-04-27,7892.0,4595.0,743306.0
1999-04-28,7102.0,4598.0,748136.0
1999-04-29,6600.0,4502.0,752089.0
1999-04-30,6289.0,4451.0,755551.0
1999-05-01,5819.0,4830.0,757341.0
1999-05-02,6849.0,4965.0,760921.0
1999-05-03,7829.0,4804.0,766900.0
1999-05-04,6757.0,4570.0,771205.0
1999-05-05,6290.0,4655.0,774308.0
1999-05-06,5702.0,4609.0,776318.0
1999-05-07,6937.0,4726.0,780551.0
1999-05-08,7631.0,4600.0,786403.0
1999-05-09,6691.0,4542.0,790460.0
1999-05-10,7236.0,4430.0,795838.0
1999-05-11,6736.0,4476.0,800125.0
1999-05-12,7879.0,4473.0,806665.0
1999-05-13,8069.0,4466.0,813648.0
1999-05-14,7826.0,4549.0,819938.0
1999-05-15,6597.0,4327.0,824277.0
1999-05-16,6486.0,4670.0,827696.0
1999-05-17,6784.0,4487.0,832060.0
1999-05-18,7275.0,4666.0,837052.0
1999-05-19,6556.0,4464.0,841023.0
1999-05-20,5718.0,4736.0,842800.0
1999-05-21,5543.0,4620.0,844473.0
1999-05-22,6180.0,4613.0,847402.0
1999-05-23,7794.0,4534.0,853605.0
1999-05-24,8231.0,4317.0,861196.0
1999-05-25,9267.0,4421.0,870619.0
1999-05-26,9542.0,4753.0,879872.0
1999-05-27,8750.0,4466.0,888209.0
1999-05-28,8329.0,4441.0,895722.0
1999-05-29,7619.0,4631.0,901423.0
1999-05-30,6676.0,4612.0,905312.0
1999-05-31,7006.0,4397.0,910280.0
1999-06-01,7078.0,4504.0,915163.0
1999-06-02,5240.0,4628.0,916248.0
1999-06-03,5590.0,4580.0,918094.0
1999-06-04,5036.0,4405.0,919289.0
1999-06-05,4540.0,4402.0,919397.0
1999-06-06,4402.0,4415.0,919180.0
1999-06-07,4785.0,4571.0,919397.0
1999-06-08,4557.0,4343.0,919614.0
1999-06-09,5334.0,4028.0,922004.0
1999-06-10,5468.0,3764.0,925170.0
1999-06-11,5254.0,3652.0,928117.0
1999-06-12,4692.0,3799.0,929646.0
1999-06-13,4808.0,4017.0,930955.0
1999-06-14,4862.0,3914.0,932593.0
1999-06-15,5686.0,3873.0,935994.0
1999-06-16,5426.0,3654.0,939287.0
1999-06-17,4820.0,3431.0,941811.0
1999-06-18,5046.0,3325.0,945001.0
1999-06-19,4072.0,3837.0,945222.0
1999-06-20,3688.0,3735.0,944891.0
1999-06-21,4264.0,3792.0,945553.0
1999-06-22,4651.0,3548.0,947539.0
1999-06-23,4286.0,3636.0,948532.0
1999-06-24,4361.0,3704.0,949525.0
1999-06-25,4147.0,3678.0,950187.0
